Timestamp,Latitude,Longitude,Location,Vehicle_Count,NO2_Emissions,Weather_Conditions,Traffic_Flow_Speed,Rush_Hour_Indicator,Suggested_Route_Adjustment
2023-12-05 03:00:00,31.4405,73.13,Madina Town,349,70.58,Clear,11.833333333333336,Yes,Use Jaranwala Bypass
2023-08-28 20:00:00,31.4405,73.13,Madina Town,197,39.15,Rainy,37.166666666666664,No,No change needed
2023-04-11 00:00:00,31.44,73.06,Ghulam Muhammad Abad,194,56.3,Clear,37.666666666666664,No,No change needed
2023-04-10 03:00:00,31.4168,73.0895,Canal Road,71,62.26,Clear,58.166666666666664,No,No change needed
2023-02-05 00:00:00,31.4168,73.0895,Canal Road,242,21.9,Rainy,29.666666666666664,No,No change needed
2023-12-11 18:00:00,31.4405,73.13,Madina Town,305,12.31,Rainy,19.166666666666664,Yes,Use Jaranwala Bypass
2023-06-09 12:00:00,31.4168,73.0895,Canal Road,248,39.99,Rainy,28.666666666666664,No,No change needed
2023-12-22 13:00:00,31.425,73.105,D Ground,110,67.59,Cloudy,51.66666666666667,No,No change needed
2023-01-29 01:00:00,31.44,73.06,Ghulam Muhammad Abad,176,41.42,Rainy,40.66666666666667,No,No change needed
2023-05-25 03:00:00,31.4168,73.0895,Canal Road,276,22.97,Hazy,24.0,Yes,Use Expressway
2023-04-06 16:00:00,31.418,73.116,People's Colony,218,42.25,Clear,33.666666666666664,No,No change needed
2023-12-23 13:00:00,31.44,73.06,Ghulam Muhammad Abad,254,48.88,Cloudy,27.666666666666664,Yes,Take side streets via Millat Road
2023-04-25 00:00:00,31.4325,73.1205,Susan Road,261,33.93,Clear,26.5,Yes,Use Madina Town Bypass
2023-04-26 18:00:00,31.4187,73.079,Clock Tower,178,36.1,Clear,40.33333333333333,No,No change needed
2023-03-21 21:00:00,31.44,73.06,Ghulam Muhammad Abad,148,26.26,Rainy,45.33333333333333,No,No change needed
2023-04-26 17:00:00,31.4235,73.1015,Kohinoor City,120,50.29,Rainy,50.0,No,No change needed
2023-02-03 19:00:00,31.4325,73.1205,Susan Road,47,78.38,Hazy,62.166666666666664,No,No change needed
2023-02-16 12:00:00,31.4405,73.13,Madina Town,230,65.18,Clear,31.666666666666664,No,No change needed
2023-03-12 15:00:00,31.4325,73.1205,Susan Road,165,41.77,Clear,42.5,No,No change needed
2023-06-14 04:00:00,31.4405,73.13,Madina Town,81,18.32,Clear,56.5,No,No change needed
2023-07-12 01:00:00,31.44,73.06,Ghulam Muhammad Abad,55,46.75,Cloudy,60.833333333333336,No,No change needed
2023-04-05 16:00:00,31.418,73.116,People's Colony,272,52.97,Hazy,24.666666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-07-20 15:00:00,31.4325,73.1205,Susan Road,365,29.12,Hazy,9.166666666666664,Yes,Use Madina Town Bypass
2023-11-14 13:00:00,31.4405,73.13,Madina Town,290,77.94,Hazy,21.666666666666664,Yes,Use Jaranwala Bypass
2023-02-10 00:00:00,31.4405,73.13,Madina Town,365,48.65,Cloudy,9.166666666666664,Yes,Use Jaranwala Bypass
2023-09-15 22:00:00,31.4405,73.13,Madina Town,158,40.71,Clear,43.66666666666667,No,No change needed
2023-07-17 00:00:00,31.4168,73.0895,Canal Road,27,75.31,Rainy,65.5,No,No change needed
2023-01-12 18:00:00,31.4325,73.1205,Susan Road,201,77.86,Cloudy,36.5,No,No change needed
2023-07-14 02:00:00,31.44,73.06,Ghulam Muhammad Abad,261,41.91,Clear,26.5,Yes,Take side streets via Millat Road
2023-05-21 14:00:00,31.4235,73.1015,Kohinoor City,125,17.35,Clear,49.16666666666667,No,No change needed
2023-01-09 03:00:00,31.4235,73.1015,Kohinoor City,132,58.43,Hazy,48.0,No,No change needed
2023-07-12 21:00:00,31.418,73.116,People's Colony,356,63.83,Rainy,10.666666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-08-29 01:00:00,31.418,73.116,People's Colony,347,41.53,Hazy,12.166666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-11-04 22:00:00,31.4168,73.0895,Canal Road,332,17.27,Rainy,14.666666666666664,Yes,Use Expressway
2023-10-14 18:00:00,31.418,73.116,People's Colony,232,61.38,Hazy,31.333333333333336,No,No change needed
2023-05-15 17:00:00,31.44,73.06,Ghulam Muhammad Abad,160,72.74,Clear,43.33333333333333,No,No change needed
2023-09-13 12:00:00,31.4325,73.1205,Susan Road,252,66.9,Clear,28.0,Yes,Use Madina Town Bypass
2023-03-01 16:00:00,31.4168,73.0895,Canal Road,365,35.15,Rainy,9.166666666666664,Yes,Use Expressway
2023-12-25 18:00:00,31.4325,73.1205,Susan Road,377,14.86,Hazy,7.166666666666664,Yes,Use Madina Town Bypass
2023-05-22 20:00:00,31.44,73.06,Ghulam Muhammad Abad,374,79.18,Clear,7.666666666666664,Yes,Take side streets via Millat Road
2023-08-21 13:00:00,31.4187,73.079,Clock Tower,250,20.06,Clear,28.333333333333336,No,No change needed
2023-09-10 23:00:00,31.4325,73.1205,Susan Road,205,66.46,Cloudy,35.833333333333336,No,No change needed
2023-01-10 18:00:00,31.4405,73.13,Madina Town,328,24.75,Cloudy,15.333333333333336,Yes,Use Jaranwala Bypass
2023-12-19 18:00:00,31.4235,73.1015,Kohinoor City,258,56.63,Hazy,27.0,Yes,Divert via Satyana Road
2023-02-22 21:00:00,31.44,73.06,Ghulam Muhammad Abad,167,60.05,Clear,42.16666666666667,No,No change needed
2023-04-01 15:00:00,31.4325,73.1205,Susan Road,52,20.82,Rainy,61.333333333333336,No,No change needed
2023-06-25 15:00:00,31.418,73.116,People's Colony,256,47.23,Clear,27.333333333333336,Yes,"Avoid peak hours, use Jaranwala Road"
2023-03-24 14:00:00,31.44,73.06,Ghulam Muhammad Abad,243,50.31,Rainy,29.5,No,No change needed
2023-11-15 20:00:00,31.4325,73.1205,Susan Road,82,46.71,Cloudy,56.333333333333336,No,No change needed
2023-02-03 02:00:00,31.44,73.06,Ghulam Muhammad Abad,267,13.11,Clear,25.5,Yes,Take side streets via Millat Road
2023-11-28 16:00:00,31.418,73.116,People's Colony,184,73.32,Rainy,39.33333333333333,No,No change needed
2023-06-08 17:00:00,31.4187,73.079,Clock Tower,174,34.66,Hazy,41.0,No,No change needed
2023-05-14 01:00:00,31.425,73.105,D Ground,24,45.56,Clear,66.0,No,No change needed
2023-11-11 13:00:00,31.4168,73.0895,Canal Road,352,66.37,Clear,11.333333333333336,Yes,Use Expressway
2023-07-09 02:00:00,31.4187,73.079,Clock Tower,26,11.73,Cloudy,65.66666666666667,No,No change needed
2023-10-28 22:00:00,31.425,73.105,D Ground,361,76.78,Rainy,9.833333333333336,Yes,Take small connecting roads
2023-01-20 17:00:00,31.418,73.116,People's Colony,202,75.6,Cloudy,36.333333333333336,No,No change needed
2023-03-20 13:00:00,31.44,73.06,Ghulam Muhammad Abad,76,18.2,Rainy,57.333333333333336,No,No change needed
2023-02-26 00:00:00,31.44,73.06,Ghulam Muhammad Abad,378,42.46,Clear,7.0,Yes,Take side streets via Millat Road
2023-01-03 20:00:00,31.4405,73.13,Madina Town,144,53.92,Hazy,46.0,No,No change needed
2023-10-21 21:00:00,31.4168,73.0895,Canal Road,221,65.52,Hazy,33.166666666666664,No,No change needed
2023-05-03 02:00:00,31.4325,73.1205,Susan Road,208,31.87,Rainy,35.333333333333336,No,No change needed
2023-04-27 14:00:00,31.425,73.105,D Ground,61,11.18,Cloudy,59.833333333333336,No,No change needed
2023-06-01 18:00:00,31.4405,73.13,Madina Town,389,27.52,Rainy,5.166666666666671,Yes,Use Jaranwala Bypass
2023-08-25 02:00:00,31.418,73.116,People's Colony,67,27.21,Clear,58.833333333333336,No,No change needed
2023-11-25 17:00:00,31.4325,73.1205,Susan Road,21,53.54,Rainy,66.5,No,No change needed
2023-04-17 00:00:00,31.418,73.116,People's Colony,107,30.95,Clear,52.16666666666667,No,No change needed
2023-03-06 19:00:00,31.4235,73.1015,Kohinoor City,111,73.08,Hazy,51.5,No,No change needed
2023-02-17 20:00:00,31.425,73.105,D Ground,48,32.53,Rainy,62.0,No,No change needed
2023-05-30 23:00:00,31.4187,73.079,Clock Tower,75,23.88,Cloudy,57.5,No,No change needed
2023-09-23 14:00:00,31.4325,73.1205,Susan Road,386,29.06,Rainy,5.666666666666671,Yes,Use Madina Town Bypass
2023-08-29 12:00:00,31.418,73.116,People's Colony,389,22.41,Clear,5.166666666666671,Yes,"Avoid peak hours, use Jaranwala Road"
2023-04-03 17:00:00,31.44,73.06,Ghulam Muhammad Abad,68,78.78,Rainy,58.666666666666664,No,No change needed
2023-05-29 14:00:00,31.4405,73.13,Madina Town,116,38.52,Rainy,50.66666666666667,No,No change needed
2023-04-08 16:00:00,31.418,73.116,People's Colony,116,24.17,Clear,50.66666666666667,No,No change needed
2023-10-02 16:00:00,31.418,73.116,People's Colony,343,45.92,Clear,12.833333333333336,Yes,"Avoid peak hours, use Jaranwala Road"
2023-10-15 15:00:00,31.418,73.116,People's Colony,85,23.72,Cloudy,55.833333333333336,No,No change needed
2023-02-18 03:00:00,31.4168,73.0895,Canal Road,26,79.82,Rainy,65.66666666666667,No,No change needed
2023-01-04 14:00:00,31.44,73.06,Ghulam Muhammad Abad,221,27.66,Clear,33.166666666666664,No,No change needed
2023-09-06 14:00:00,31.418,73.116,People's Colony,356,25.12,Clear,10.666666666666664,Yes,"Avoid peak hours, use Jaranwala Road"
2023-06-04 00:00:00,31.44,73.06,Ghulam Muhammad Abad,56,38.62,Hazy,60.666666666666664,No,No change needed
2023-05-16 16:00:00,31.418,73.116,People's Colony,25,45.52,Hazy,65.83333333333333,No,No change needed
2023-07-22 19:00:00,31.425,73.105,D Ground,233,36.35,Rainy,31.166666666666664,No,No change needed
2023-05-15 03:00:00,31.418,73.116,People's Colony,70,73.72,Cloudy,58.333333333333336,No,No change needed
2023-07-21 19:00:00,31.4325,73.1205,Susan Road,290,67.99,Hazy,21.666666666666664,Yes,Use Madina Town Bypass
2023-06-13 15:00:00,31.418,73.116,People's Colony,358,74.3,Rainy,10.333333333333336,Yes,"Avoid peak hours, use Jaranwala Road"
