Timestamp,Latitude,Longitude,Location,Vehicle_Count,NO2_Emissions,Weather_Conditions,Traffic_Flow_Speed,Rush_Hour_Indicator,Suggested_Route_Adjustment
2022-05-18 16:00:00,31.42587200511704,73.10523323484547,D Ground,34,63.58123330884487,Rainy,59.74746071682184,No,No change needed
2022-04-11 00:00:00,31.424501977529918,73.10536411905366,D Ground,343,52.1389277479604,Clear,15.244039018999578,Yes,Take small connecting roads
2022-01-27 15:00:00,31.418611097090054,73.1159289244132,People's Colony,310,98.61121030616758,Cloudy,6.33652326799684,Yes,"Avoid peak hours, use Jaranwala Road"
2022-10-29 13:00:00,31.41802171170441,73.11644653391349,People's Colony,205,21.88579905028,Cloudy,35.71232972495128,No,No change needed
2022-07-31 21:00:00,31.431832154239157,73.12057382592027,Susan Road,115,60.98984504993341,Cloudy,41.49295425720277,No,No change needed
2022-09-14 15:00:00,31.418134247349325,73.07960856496057,Clock Tower,283,64.8610818496068,Clear,11.680411992675715,Yes,Use Circular Road alternative
2022-04-08 19:00:00,31.42350789238668,73.10073889734754,Kohinoor City,198,50.25725821958909,Clear,45.345809088339486,No,No change needed
2022-10-19 05:00:00,31.43979776885604,73.0598256123695,Ghulam Muhammad Abad,418,71.5432365679521,Cloudy,7.255195927986114,No,Take side streets via Millat Road
2022-03-07 01:00:00,31.424343543511625,73.10496409342858,D Ground,273,50.270867900684685,Cloudy,24.947333937651024,No,Take small connecting roads
2022-05-23 21:00:00,31.417152980359383,73.11466389630776,People's Colony,231,33.07319827862164,Rainy,29.871719773454117,No,No change needed
2022-07-29 17:00:00,31.42307664033604,73.10095702363321,Kohinoor City,208,40.44812411734878,Cloudy,34.08542871525597,No,No change needed
2022-02-17 00:00:00,31.43259690450417,73.12009320037282,Susan Road,95,48.02320463472087,Cloudy,45.39994588627543,No,No change needed
2022-03-08 19:00:00,31.416796799623697,73.08997410299742,Canal Road,213,64.29274249926571,Cloudy,30.529265652217266,No,No change needed
2022-05-05 02:00:00,31.43224938102125,73.12014657832685,Susan Road,74,26.80940707928652,Hazy,59.22126990588019,No,No change needed
2022-05-26 02:00:00,31.440600943597147,73.12959096050635,Madina Town,166,63.13055385469784,Hazy,46.96455589244265,No,No change needed
2022-03-20 03:00:00,31.433020013359933,73.12090874289034,Susan Road,50,93.12575721093016,Cloudy,64.83675999082965,No,No change needed
2022-10-21 02:00:00,31.440697063255215,73.1291910446771,Madina Town,236,41.99141273277751,Cloudy,17.041787761935943,Yes,Use Jaranwala Bypass
2022-10-15 20:00:00,31.424939345664303,73.10396437796628,D Ground,330,45.25960279551868,Cloudy,14.399180806068724,Yes,Take small connecting roads
2022-07-19 09:00:00,31.42396403600333,73.10131920384997,Kohinoor City,72,44.83206428777971,Rainy,60.80744107216038,No,No change needed
2022-10-06 17:00:00,31.418220074848893,73.07827614661595,Clock Tower,193,77.75320633630243,Cloudy,31.874032610653284,No,No change needed
2022-05-15 03:00:00,31.418587540230224,73.07829516035267,Ghulam Muhammad Abad,183,74.42004487516112,Hazy,37.39747551538338,No,No change needed
2022-12-18 11:00:00,31.4248994560322,73.10528671689585,D Ground,267,35.14796432957926,Hazy,27.872717606054348,No,No change needed
2022-12-11 23:00:00,31.41738152337078,73.11643798691895,Kohinoor City,118,44.01287588702079,Hazy,54.94998581515533,No,No change needed
2022-09-12 16:00:00,31.44029006291886,73.13039443210792,Madina Town,20,29.50593379470508,Hazy,64.69396256486222,No,No change needed
2022-11-19 19:00:00,31.41576252015955,73.09005438833016,Canal Road,134,76.96837289012655,Hazy,38.67884515446784,No,No change needed
2022-09-07 22:00:00,31.41895608902383,73.11662056716001,People's Colony,362,68.44974759593029,Cloudy,13.097547268990354,Yes,"Avoid peak hours, use Jaranwala Road"
2022-11-28 04:00:00,31.41753129310578,73.11493570489559,People's Colony,173,19.915230535813123,Cloudy,38.37909021358525,No,No change needed
2022-04-01 16:00:00,31.44079305706571,73.06022520597996,D Ground,164,11.74641750860716,Rainy,41.06627650199875,No,No change needed
2022-01-23 01:00:00,31.41871904225286,73.07873519590021,Clock Tower,37,77.06184390895685,Cloudy,65.01446817802389,No,No change needed
2022-03-11 09:00:00,31.41828243206608,73.115626287877,People's Colony,240,24.536616129374178,Rainy,23.9482695797291,Yes,"Avoid peak hours, use Jaranwala Road"
2022-06-07 16:00:00,31.439755600100824,73.06028020731611,Ghulam Muhammad Abad,318,56.73545055554588,Cloudy,6.283565219448983,Yes,Take side streets via Millat Road
2022-09-22 20:00:00,31.41880396484598,73.07813485226005,Clock Tower,120,48.3960098607015,Hazy,45.047605166552174,No,No change needed
2022-05-15 15:00:00,31.419025244819995,73.07812444569706,Clock Tower,323,29.633862217316047,Hazy,25.034607462241325,Yes,Use Circular Road alternative
2022-04-13 00:00:00,31.417132276207195,73.08981678637204,Canal Road,348,38.87256445710623,Hazy,11.020153332283222,Yes,Use Expressway
2022-12-21 20:00:00,31.41908738669504,73.07924389300875,D Ground,42,50.74620139314824,Hazy,66.60210216205081,No,No change needed
2022-12-15 17:00:00,31.439815833644985,73.06006836632794,Ghulam Muhammad Abad,109,13.464404252924227,Rainy,53.80252219358373,No,No change needed
2022-07-24 16:00:00,31.432259820163758,73.12006004329764,Susan Road,186,84.54231183112971,Clear,34.248460838285,No,No change needed
2022-03-23 01:00:00,31.439202911837366,73.0603719148173,Ghulam Muhammad Abad,72,34.37440427228026,Rainy,55.92072219662649,No,No change needed
2022-11-09 19:00:00,31.42376160950559,73.10184015144603,Kohinoor City,180,49.33301125173809,Clear,40.42014860891258,No,No change needed
2022-10-24 05:00:00,31.433041189355663,73.12054265225753,Susan Road,240,30.84117419655689,Cloudy,32.59732269447264,No,No change needed
2022-12-26 19:00:00,31.41880799083996,73.11541133947937,People's Colony,111,21.756259497058718,Hazy,57.52562299879741,No,No change needed
2022-10-29 19:00:00,31.440152586317293,73.05978737582714,Ghulam Muhammad Abad,80,72.31255017468081,Rainy,52.40528734941665,No,No change needed
2022-08-30 12:00:00,31.416416760113545,73.08991891683877,Canal Road,196,39.22508334863856,Clear,39.56588244272498,No,No change needed
2022-08-31 23:00:00,31.43965145192836,73.1306635956114,Madina Town,90,18.481359812183552,Rainy,51.54312433103572,No,No change needed
2022-12-13 23:00:00,31.44052083336654,73.05983673169831,Ghulam Muhammad Abad,146,43.33472657456888,Rainy,39.70149795349994,No,No change needed
2022-08-19 18:00:00,31.42410186171661,73.1048751635161,D Ground,207,34.204419757208726,Rainy,37.1194546750707,Yes,Take side streets via Millat Road
2022-10-05 14:00:00,31.42332969796113,73.101419155446,Kohinoor City,32,13.655775561735384,Clear,55.70261878751613,No,No change needed
2022-03-29 21:00:00,31.43238784658603,73.12063744650446,Susan Road,83,12.58814174200354,Clear,65.95755775058045,No,No change needed
2022-12-22 05:00:00,31.417965272431072,73.11570946634997,People's Colony,44,46.27468035063732,Hazy,54.76185173911133,No,No change needed
2022-06-11 16:00:00,31.41801790130002,73.11455290747121,People's Colony,230,68.9860453577388,Hazy,39.553591458968135,No,No change needed
2022-03-19 04:00:00,31.432569073778183,73.12109638450083,Susan Road,118,13.388119194270198,Rainy,56.09924532998687,No,No change needed
2022-04-29 20:00:00,31.43879231836896,73.06089734447359,Ghulam Muhammad Abad,210,29.924426090506927,Clear,31.97392077377916,No,Use Jaranwala Bypass
2022-03-09 14:00:00,31.432507327954937,73.1201938000702,Susan Road,269,67.89972154525563,Rainy,21.87769848185733,Yes,Use Madina Town Bypass
2022-02-21 14:00:00,31.416885212212943,73.11546667331554,Susan Road,332,53.1286812338534,Rainy,19.26723488648129,Yes,"Avoid peak hours, use Jaranwala Road"
2022-12-18 17:00:00,31.440866109036545,73.1299314497388,Madina Town,138,76.93817472971416,Clear,41.36750789487502,No,No change needed
2022-10-15 16:00:00,31.4397224374221,73.05990624805814,Ghulam Muhammad Abad,215,56.63136678363112,Hazy,33.387155337644515,No,No change needed
2022-09-27 02:00:00,31.415721481637387,73.08999775928858,Canal Road,207,45.26454588578022,Clear,43.531590394265216,No,No change needed
2022-11-23 21:00:00,31.44009289766131,73.13002731972082,Madina Town,243,31.51262412642642,Rainy,28.683450028565485,No,No change needed
2022-07-14 00:00:00,31.417714962330408,73.11560368858481,People's Colony,38,24.50285650545785,Hazy,57.005370967668135,No,No change needed
2022-03-26 18:00:00,31.425595349808777,73.10434079527472,D Ground,33,9.662335455811265,Hazy,48.01632129217124,No,Take side streets via Millat Road
2022-07-23 01:00:00,31.416898318870874,73.08993281709242,Canal Road,291,65.48566909848147,Cloudy,16.98622621110222,Yes,Use Expressway
2022-03-19 19:00:00,31.41697222247217,73.08979975562059,Canal Road,82,73.19519634625418,Hazy,54.70443213817198,No,No change needed
2022-06-24 22:00:00,31.42409061081711,73.10203027993904,Kohinoor City,259,43.95313785647852,Clear,17.012047419893875,Yes,Divert via Satyana Road
2022-03-16 21:00:00,31.41675192785604,73.08901590662464,Canal Road,360,73.04906404266795,Clear,13.34141711529121,Yes,Use Expressway
2022-08-13 14:00:00,31.41837709398052,73.11691921844977,People's Colony,231,52.99239293057714,Rainy,33.83503041212051,Yes,No change needed
2022-04-29 02:00:00,31.44034193055697,73.05912815274647,Ghulam Muhammad Abad,308,61.49899925586987,Clear,17.919776632237888,Yes,Take side streets via Millat Road
2022-05-24 20:00:00,31.417356765253214,73.1163548005107,People's Colony,248,62.37783348991203,Cloudy,25.42545256340892,Yes,"Avoid peak hours, use Jaranwala Road"
2022-11-09 02:00:00,31.44073649178881,73.05904520861641,Ghulam Muhammad Abad,173,52.715556061006914,Rainy,38.01882532502655,No,No change needed
2022-10-29 13:00:00,31.422789849109964,73.10110483430915,Kohinoor City,305,26.4410983270812,Hazy,15.98115704718814,Yes,Divert via Satyana Road
2022-12-12 15:00:00,31.417258683324736,73.09028051146522,Canal Road,291,60.8385850520441,Hazy,14.873435363548744,Yes,Use Expressway
2022-06-24 01:00:00,31.439741463481543,73.13041568212724,Madina Town,214,59.68819585996414,Hazy,27.35761703283476,No,No change needed
2022-04-28 03:00:00,31.418300618394078,73.11572688979226,People's Colony,37,31.76418730220849,Rainy,58.2026912643873,No,No change needed
2022-02-20 23:00:00,31.441430957439074,73.12974058147859,Madina Town,72,43.80832076699858,Cloudy,55.461917812825526,No,Use Circular Road alternative
2022-04-05 23:00:00,31.416693510671724,73.08955031105542,Canal Road,307,38.95391203988871,Hazy,31.688731980855252,No,No change needed
2022-07-30 21:00:00,31.41667182217857,73.08975707049538,Canal Road,224,33.49587387320086,Hazy,33.14005964598926,No,No change needed
2022-04-23 23:00:00,31.419005219999654,73.07962578969133,Clock Tower,205,31.91305858031651,Rainy,36.71559799408645,Yes,No change needed
2022-12-18 00:00:00,31.44033530177202,73.12977188299769,Madina Town,238,29.348332767795156,Cloudy,33.75186159795362,No,No change needed
2022-08-26 01:00:00,31.440909139351877,73.05919410746826,Ghulam Muhammad Abad,247,52.94872871752376,Rainy,11.31930567409286,Yes,Take side streets via Millat Road
2022-06-20 11:00:00,31.42359609612473,73.10157848431352,Kohinoor City,144,47.43778917054976,Clear,54.37758116031701,No,No change needed
2022-05-16 04:00:00,31.41853991524589,73.07877128458124,Clock Tower,244,13.689891500845276,Hazy,27.67512081226577,No,No change needed
2022-10-31 23:00:00,31.43222985723605,73.11984968314763,Madina Town,239,14.29674348454392,Hazy,41.19755930283466,No,No change needed
2022-12-28 21:00:00,31.423033525764914,73.10164883445766,Kohinoor City,36,32.922136694559924,Cloudy,61.87633710926904,No,No change needed
2022-05-19 22:00:00,31.44018612250662,73.12989344312295,Madina Town,340,73.83798129914366,Cloudy,15.860023309151504,Yes,Use Jaranwala Bypass
2022-10-16 23:00:00,31.44032466330317,73.13015325610323,Madina Town,324,37.450918465807966,Clear,16.363194125614566,Yes,Use Jaranwala Bypass
2022-11-14 19:00:00,31.44025618046325,73.1295527778999,Madina Town,168,51.021214637508905,Clear,37.56180686431996,No,No change needed
2022-11-09 23:00:00,31.42317091236293,73.10174335526517,Kohinoor City,322,28.632418433629944,Clear,22.34663311766693,Yes,Divert via Satyana Road
2022-05-20 15:00:00,31.441049420615176,73.05934145090163,Ghulam Muhammad Abad,257,49.466381945209065,Hazy,27.96281876604015,No,No change needed
2022-09-19 18:00:00,31.416284952461755,73.08908613430515,Canal Road,185,12.87782980440904,Clear,52.930093914834174,No,No change needed
2022-10-06 04:00:00,31.425073316293823,73.10487854288446,D Ground,163,21.77866623312628,Hazy,36.63666029253787,No,No change needed
2022-07-27 03:00:00,31.41829626050488,73.11687090920748,People's Colony,269,27.6480725694709,Cloudy,35.12908084030636,No,No change needed
2022-10-11 00:00:00,31.432815053997796,73.12089241268428,Susan Road,315,78.80697888245108,Clear,4.196179344738401,Yes,Use Madina Town Bypass
2022-04-30 15:00:00,31.43247069646211,73.12103859625213,D Ground,275,50.66769865470404,Clear,27.05507792959865,Yes,Use Expressway
2022-09-02 04:00:00,31.41857964871408,73.07970853851667,Clock Tower,349,39.74509552870694,Hazy,25.833828278579272,Yes,Take small connecting roads
2022-06-27 19:00:00,31.41892577374562,73.0808014160679,Clock Tower,131,30.3710158255764,Hazy,46.2549332255146,No,No change needed
2022-10-23 19:00:00,31.44063326082499,73.13002079453378,Madina Town,28,74.2873717410541,Cloudy,47.18275565256893,No,No change needed
2022-02-10 15:00:00,31.418570520582616,73.07971020046156,Clock Tower,342,13.97600885670599,Clear,14.063161181425029,Yes,Use Circular Road alternative
2022-12-22 18:00:00,31.422719060714137,73.1020063176272,Kohinoor City,347,78.21086451436895,Cloudy,6.490189599396881,Yes,Divert via Satyana Road
2022-03-17 19:00:00,31.432266038138835,73.12099801625166,Susan Road,88,85.86714722541588,Rainy,52.4820906985742,No,No change needed
2022-09-24 17:00:00,31.417426724918144,73.11688711980902,People's Colony,262,64.6328649766376,Cloudy,23.903122141764896,Yes,"Avoid peak hours, use Jaranwala Road"
2022-08-23 10:00:00,31.42316642022497,73.10129034348451,Kohinoor City,22,85.192833759054,Rainy,59.89658834168744,Yes,No change needed
2022-10-19 23:00:00,31.42501661161926,73.10475065748804,D Ground,261,56.019230497486696,Hazy,28.530692342846415,No,No change needed
2022-07-14 23:00:00,31.423679368072,73.10165988275675,Susan Road,44,15.844813398963328,Hazy,54.87904591976707,No,No change needed
2022-03-02 03:00:00,31.418890226375645,73.11590865011404,People's Colony,274,20.918043129944248,Hazy,31.27199523321892,No,Divert via Satyana Road
2022-08-07 11:00:00,31.416531296810547,73.0896592504265,Canal Road,72,25.567382218975503,Rainy,49.61064983720599,No,No change needed
2022-03-13 06:00:00,31.42388731281764,73.10228137439253,Kohinoor City,332,47.33251214954107,Hazy,9.664081632156508,Yes,Divert via Satyana Road
2022-01-16 21:00:00,31.41815298001222,73.11576092663864,People's Colony,359,35.84825685682637,Hazy,18.363261754048928,Yes,"Avoid peak hours, use Jaranwala Road"
2022-03-17 00:00:00,31.44114799883532,73.12984766051869,Madina Town,153,11.078131770484177,Cloudy,33.65527838774748,No,No change needed
2022-10-21 16:00:00,31.4327881143598,73.12058715550177,Susan Road,281,40.089796083281165,Hazy,24.22592047723364,Yes,Use Madina Town Bypass
2022-05-01 07:00:00,31.41749575928636,73.11588584078699,People's Colony,227,50.55853173380775,Rainy,41.21941581239284,No,No change needed
2022-09-05 00:00:00,31.439638476985355,73.12904299708599,Madina Town,160,38.07378945657175,Hazy,32.53486044461105,No,No change needed
2022-01-03 19:00:00,31.432655630849837,73.12020993617865,Susan Road,121,47.71648948524026,Cloudy,46.17999830461413,No,No change needed
2022-08-09 22:00:00,31.43973577450105,73.06034368662112,Ghulam Muhammad Abad,316,56.83459745709221,Clear,19.600289669945887,Yes,Take side streets via Millat Road
2022-09-13 16:00:00,31.440009843127022,73.13071877337546,Madina Town,147,44.69723785515191,Clear,53.366082349090334,No,No change needed
2022-07-19 23:00:00,31.417366211147733,73.11542269071623,People's Colony,282,14.393108385816488,Hazy,10.74399976081146,Yes,"Avoid peak hours, use Jaranwala Road"
2022-02-10 21:00:00,31.432580487748798,73.11992035880039,People's Colony,316,27.333418816199032,Rainy,4.924926083991281,Yes,Use Madina Town Bypass
2022-01-20 03:00:00,31.41875385384965,73.11601511690135,People's Colony,337,40.7779542432169,Cloudy,14.743717972308268,Yes,"Avoid peak hours, use Jaranwala Road"
2022-06-03 17:00:00,31.423295663827147,73.10046220246757,Kohinoor City,383,72.87520684491427,Cloudy,8.486005780080735,Yes,Divert via Satyana Road
2022-01-20 19:00:00,31.423795135155537,73.10127751489851,Kohinoor City,221,106.5617392133273,Hazy,34.61800616165636,No,No change needed
2022-06-21 12:00:00,31.44044886682489,73.12913197897022,Madina Town,196,50.486721645436575,Hazy,35.51454097451782,No,No change needed
2022-03-24 22:00:00,31.439855308955448,73.13068453064992,Madina Town,30,54.54091722286429,Cloudy,61.39335253572434,No,No change needed
2022-05-30 21:00:00,31.44086740567176,73.12961533442282,Madina Town,375,12.643419544253042,Clear,8.162184570107922,Yes,Use Jaranwala Bypass
2022-12-05 02:00:00,31.439952653977983,73.13082641709316,Clock Tower,364,58.3091448916683,Clear,11.924543023468104,Yes,Use Jaranwala Bypass
2022-08-28 19:00:00,31.440510813315296,73.13055676067673,Madina Town,175,39.06491031701616,Rainy,41.09033029168236,No,No change needed
2022-04-10 22:00:00,31.4398292397925,73.05967684135115,Ghulam Muhammad Abad,248,57.84658891812322,Clear,33.53409142386458,No,No change needed
2022-04-10 05:00:00,31.417246538717283,73.08896402018158,Canal Road,76,98.59709710760828,Clear,54.54479255788696,No,No change needed
2022-02-04 22:00:00,31.416270924503763,73.08940322712542,Canal Road,198,21.093441327307573,Hazy,31.15755386448073,No,No change needed
2022-12-11 20:00:00,31.440695434953906,73.12994767668786,Madina Town,335,9.52749996800871,Rainy,21.489840545368576,Yes,Divert via Satyana Road
2022-06-09 10:00:00,31.416380101296323,73.08967307347197,Canal Road,211,42.1735397185201,Rainy,24.38618920500106,No,No change needed
2022-12-22 14:00:00,31.42474444739384,73.10461172835524,D Ground,122,39.5450159724482,Cloudy,50.7946121900176,No,No change needed
2022-01-29 02:00:00,31.43818239988623,73.06037319743676,D Ground,206,40.65823001290626,Cloudy,41.81806534409941,No,No change needed
2022-05-25 03:00:00,31.417846049285806,73.0896326640275,Canal Road,242,23.043620146863965,Hazy,23.755064662490764,Yes,Use Expressway
2022-04-06 17:00:00,31.41827527846641,73.11582980242164,People's Colony,249,48.96437323588704,Clear,25.328133374847138,No,"Avoid peak hours, use Jaranwala Road"
2022-12-23 15:00:00,31.43961632625703,73.05964397967229,Ghulam Muhammad Abad,269,58.39813111040663,Cloudy,29.05301569242093,Yes,Take side streets via Millat Road
2022-04-24 22:00:00,31.431937672155836,73.12040755750846,Susan Road,293,30.512776566092228,Clear,30.52624133039021,Yes,Use Madina Town Bypass
2022-04-26 20:00:00,31.41845217562356,73.07859154937408,Clock Tower,228,35.01256681437189,Clear,40.80386906305033,No,No change needed
2022-03-21 21:00:00,31.44035843976741,73.06002921934744,Ghulam Muhammad Abad,142,22.23633339763276,Rainy,40.65898589173266,No,No change needed
2022-04-26 17:00:00,31.422553957537207,73.10154271934262,Kohinoor City,106,38.94394682374421,Rainy,47.434363768178585,No,No change needed
2022-02-03 22:00:00,31.432429207790356,73.12063085364174,Susan Road,40,83.23791056157083,Hazy,73.16962623725892,No,No change needed
2022-02-16 09:00:00,31.44138532093623,73.13088312120483,Madina Town,201,48.577538788494735,Clear,34.5482147127251,No,No change needed
2022-03-12 16:00:00,31.431933026832017,73.12043377764016,Susan Road,163,38.30620687262266,Clear,45.2201131281334,Yes,No change needed
2022-06-14 03:00:00,31.440540192519386,73.13050229893356,Madina Town,85,14.673682610929191,Clear,58.51373109696922,No,No change needed
2022-07-12 00:00:00,31.44110165490763,73.06011479369849,Ghulam Muhammad Abad,57,51.88953779181393,Cloudy,56.811415900838256,No,No change needed
2022-04-05 13:00:00,31.418316075814843,73.11588087784905,People's Colony,305,72.05435047162916,Rainy,24.171924421049106,No,"Avoid peak hours, use Jaranwala Road"
2022-07-20 13:00:00,31.432562961910243,73.12044042036503,Susan Road,365,21.5395515881534,Hazy,9.095237492294691,Yes,Use Madina Town Bypass
2022-11-14 10:00:00,31.44075331822745,73.12997058679541,Madina Town,353,49.055147888592685,Hazy,22.857411018139626,Yes,"Avoid peak hours, use Jaranwala Road"
2022-02-09 22:00:00,31.44029956733249,73.13013988385386,Madina Town,350,47.43485060554384,Cloudy,10.54984231974466,Yes,Use Jaranwala Bypass
2022-09-15 23:00:00,31.441149815642653,73.12952033961739,Madina Town,222,40.83781145468807,Clear,48.55007653066333,No,No change needed
2022-07-17 01:00:00,31.416600334988548,73.08876732980828,Canal Road,29,78.60344647837842,Rainy,56.203032469535934,Yes,Use Madina Town Bypass
2022-01-12 18:00:00,31.431520409195635,73.12082714869675,Susan Road,175,70.90989693677078,Cloudy,37.31758163648883,Yes,No change needed
2022-07-14 02:00:00,31.439804348448032,73.06044906191629,Clock Tower,219,40.22824139724523,Clear,28.452422864694928,Yes,Take side streets via Millat Road
2022-05-21 14:00:00,31.423016632735063,73.1018728179164,Clock Tower,134,18.625261124575893,Clear,52.20939662321113,No,No change needed
2022-01-09 03:00:00,31.423359402993903,73.10157748600928,Kohinoor City,127,70.58847541144759,Hazy,44.97967793574039,No,No change needed
2022-07-12 20:00:00,31.41787045797046,73.11638361231373,People's Colony,394,38.8718473981168,Rainy,13.775049830152916,Yes,"Avoid peak hours, use Jaranwala Road"
2022-08-29 04:00:00,31.418598711599905,73.116356714513,Madina Town,371,38.46558901940468,Hazy,10.612880449163804,Yes,"Avoid peak hours, use Jaranwala Road"
2022-11-04 22:00:00,31.41714764636333,73.08989381467948,Canal Road,328,18.008495574272434,Rainy,13.077990278223124,Yes,Use Expressway
2022-10-14 18:00:00,31.418131632743787,73.11557022958932,People's Colony,202,50.110925339798605,Hazy,32.065264587952946,No,No change needed
2022-05-15 17:00:00,31.439998527294332,73.05945152410142,Kohinoor City,123,97.92505580295068,Clear,52.50614657151003,No,No change needed
2022-09-13 10:00:00,31.43197057099557,73.12030571537663,Susan Road,235,58.398215802539504,Clear,25.658654418028323,Yes,Use Madina Town Bypass
2022-03-01 18:00:00,31.415709412381165,73.08949130794522,Canal Road,411,34.8597124103388,Hazy,8.922990664823589,Yes,Use Expressway
2022-12-25 18:00:00,31.4325565800057,73.12037903943644,Susan Road,389,16.512497671815286,Hazy,7.938727132327911,Yes,Use Madina Town Bypass
2022-05-22 17:00:00,31.44039732060179,73.05906165483434,Ghulam Muhammad Abad,304,69.8164140845332,Clear,7.652972347919402,Yes,Take side streets via Millat Road
2022-08-21 13:00:00,31.418645833058378,73.07986084630606,Clock Tower,256,12.651548932208676,Clear,27.385289078830837,No,No change needed
2022-09-10 23:00:00,31.432232572838608,73.12036297700557,Susan Road,216,60.76232402822544,Cloudy,37.86018456509408,No,No change needed
2022-01-10 17:00:00,31.440732251082608,73.13008635220828,Madina Town,284,29.84573075183885,Cloudy,15.751194251685378,Yes,Use Madina Town Bypass
